transaction_id,product_id,location_id,transaction_type,quantity,unit_cost,transaction_date,reference_number,created_by_user
TRX-01612,ELE-SELL-1101,HYD-IN-91,RECEIPT,31,85.75,24-Mar-25,PO-2025-3734,QA
TRX-01613,LIG-VLS-7914,KAN-USA-1,RECEIPT,135,447.51,24-Jun-25,PO-2025-3533,clerk
TRX-01614,ELE-PES-2645,MUN-GER-49,RECEIPT,137,325.14,13-Feb-25,PO-2025-3772,QA
TRX-01615,CAB-PCC-4723,PAR-FRA-55,ISSUE,-67,151.28,10-Mar-25,SO-2025-5276,admin
TRX-01616,ELE-SELL-1101,LON-UK-44,RECEIPT,56,583.41,15-Jul-25,PO-2025-7981,admin
TRX-01617,ELE-PES-2645,SYD-AUS-81,TRANSFER,-27,325.14,24-Mar-25,TR-2025-6056,manager
TRX-01618,CAB-SCC-9497,MUM-IN-91,RECEIPT,114,230.61,25-Apr-25,PO-2025-6208,QA
TRX-01619,ELE-PES-2645,HYD-IN-91,TRANSFER,-31,145.14,04-Mar-25,TR-2025-9781,QA
TRX-01620,ELE-SELL-1101,BNG-IN-91,ISSUE,-79,518.05,14-Jun-25,SO-2025-3785,QA
TRX-01621,LIG-HLR-7050,BNG-IN-91,RECEIPT,27,518.05,26-Jun-25,PO-2025-9204,QA
TRX-01622,ELE-PES-2645,MOS-RUS-92,TRANSFER,18,361.57,07-Mar-25,TR-2025-7738,manager
TRX-01623,CAB-SCLL-8561,TOK-JAP-886,RECEIPT,50,325.14,14-Jul-25,PO-2025-9290,clerk
TRX-01624,ELE-SELL-1101,TOR-CAN-33,TRANSFER,46,135.45,12-Mar-25,TR-2025-1539,manager
TRX-01625,CAB-HCLL-1597,KAN-USA-1,RECEIPT,139,145.14,06-Mar-25,PO-2025-7265,clerk
TRX-01626,ELE-PES-2645,TOR-CAN-33,ISSUE,-32,83.65,09-Aug-25,SO-2025-0261,clerk
TRX-01627,ELE-SELL-1101,SHG-CHN-77,TRANSFER,29,165.02,01-Aug-25,TR-2025-8401,clerk
TRX-01628,LIG-ULRP-1925,MOS-RUS-92,TRANSFER,-14,361.57,25-Jul-25,TR-2025-0176,QA
TRX-01629,ELE-PES-2645,MUN-GER-49,RECEIPT,40,230.61,19-Jul-25,PO-2025-9868,manager
TRX-01630,CAB-PCC-4515,HYD-IN-91,TRANSFER,28,430.64,14-Feb-25,TR-2025-7357,clerk
TRX-01631,ELE-SELL-1101,KAN-USA-1,ISSUE,-98,83.65,22-May-25,SO-2025-9639,admin
TRX-01632,ELE-PES-2645,LON-UK-44,ISSUE,-79,27.58,03-May-25,SO-2025-0374,clerk
TRX-01633,LIG-ULS-5222,SHG-CHN-77,RECEIPT,137,85.75,28-Apr-25,PO-2025-2902,manager
TRX-01634,ELE-SELL-1101,KAN-USA-1,RECEIPT,85,135.45,25-Jun-25,PO-2025-0043,QA
TRX-01635,CAB-PCH-8909,MOS-RUS-92,TRANSFER,64,230.61,17-Feb-25,TR-2025-7099,admin
TRX-01636,ELE-PES-2645,CAI-EGY-15,ISSUE,-95,361.57,31-Mar-25,SO-2025-4391,clerk
TRX-01637,ELE-PEH-4958,KAN-USA-1,RECEIPT,46,447.51,23-Apr-25,PO-2025-3593,QA
TRX-01638,CAB-SCCM-4572,KAN-USA-1,RECEIPT,37,447.51,21-May-25,PO-2025-9080,manager
TRX-01639,ELE-SELL-1101,TOK-JAP-886,ISSUE,-69,361.57,21-Mar-25,SO-2025-0467,manager
TRX-01640,ELE-PES-2645,TOK-JAP-886,TRANSFER,-7,165.02,19-Jul-25,TR-2025-5442,admin
TRX-01641,CAB-SCS-9865,DBN-SA-70,RECEIPT,48,83.65,22-Mar-25,PO-2025-5466,admin
TRX-01642,ELE-PES-2645,JUA-MEX-52,ISSUE,-81,518.05,14-Jun-25,SO-2025-7310,clerk
TRX-01643,ELE-SELL-1101,MUN-GER-49,RECEIPT,46,135.45,31-May-25,PO-2025-0372,QA
TRX-01644,LIG-PLR-3623,SHG-CHN-77,ISSUE,-95,385.05,05-Apr-25,SO-2025-0899,QA
TRX-01645,ELE-PES-2645,CAI-EGY-15,ISSUE,-40,70.3,19-Mar-25,SO-2025-7815,manager
TRX-01646,CAB-DCLL-1368,TOR-CAN-33,RECEIPT,47,37.04,05-Jul-25,PO-2025-8279,manager
TRX-01647,ELE-SELL-1101,CAI-EGY-15,TRANSFER,-61,135.45,26-Jul-25,TR-2025-8031,clerk
TRX-01648,ELE-PES-2645,TOR-CAN-33,TRANSFER,-41,361.57,12-May-25,TR-2025-7474,clerk
TRX-01649,CAB-UCRP-8556,MUN-GER-49,RECEIPT,60,518.05,09-Apr-25,PO-2025-6971,manager
TRX-01650,ELE-PEH-4958,MUM-IN-91,TRANSFER,-57,145.14,12-May-25,TR-2025-6205,manager
TRX-01651,ELE-PES-2645,MUM-IN-91,TRANSFER,-44,385.05,13-Apr-25,TR-2025-6048,QA
TRX-01652,ELE-SELL-1101,MUN-GER-49,RECEIPT,87,27.58,16-Jul-25,PO-2025-9309,QA
TRX-01653,CAB-PCC-3927,KAN-USA-1,RECEIPT,49,463.47,29-May-25,PO-2025-1925,QA
TRX-01654,ELE-PES-2645,SYD-AUS-81,ISSUE,-73,463.47,14-Mar-25,SO-2025-1038,clerk
TRX-01655,LIG-HLS-6207,PAR-FRA-55,ISSUE,-96,151.28,20-Jul-25,SO-2025-6583,QA
TRX-01656,ELE-SELL-1101,BNG-IN-91,ISSUE,-6,361.57,26-Apr-25,SO-2025-0605,admin
TRX-01657,ELE-PES-2645,PAR-FRA-55,RECEIPT,127,37.04,24-Jul-25,PO-2025-8631,admin
TRX-01658,CAB-PCH-1719,MUM-IN-91,RECEIPT,117,135.45,12-May-25,PO-2025-8985,QA
TRX-01659,ELE-PEH-4958,MUN-GER-49,ISSUE,-66,430.64,13-Feb-25,SO-2025-3867,QA
TRX-01660,ELE-PES-2645,HYD-IN-91,RECEIPT,103,583.41,25-Apr-25,PO-2025-8967,manager
TRX-01661,ELE-SELL-1101,TOK-JAP-886,RECEIPT,74,83.65,03-Jun-25,PO-2025-7758,manager
TRX-01662,LIG-SLS-8587,MOS-RUS-92,RECEIPT,130,151.28,25-Feb-25,PO-2025-8451,clerk
TRX-01663,ELE-PES-2645,LON-UK-44,ISSUE,-16,47.78,28-Apr-25,SO-2025-5263,admin
TRX-01664,CAB-PCH-7464,MUM-IN-91,TRANSFER,-6,447.51,11-Feb-25,TR-2025-0732,admin
TRX-01665,ELE-SELL-1101,MOS-RUS-92,TRANSFER,-34,463.47,10-Mar-25,TR-2025-5353,clerk
TRX-01666,ELE-PES-2645,MUN-GER-49,ISSUE,-10,27.58,24-Feb-25,SO-2025-4533,QA
TRX-01667,CAB-SCH-4757,DBN-SA-70,RECEIPT,90,85.75,27-Apr-25,PO-2025-2997,QA
TRX-01668,ELE-PEH-4958,SHG-CHN-77,ISSUE,-11,385.05,28-Jul-25,SO-2025-2415,clerk
TRX-01669,ELE-SELL-1101,PAR-FRA-55,TRANSFER,10,37.04,10-Jun-25,TR-2025-1393,admin
TRX-01670,ELE-PES-2645,MUM-IN-91,ISSUE,-24,325.14,21-Apr-25,SO-2025-2000,admin
TRX-01671,CAB-PCH-8909,HYD-IN-91,ISSUE,-100,385.05,21-Jun-25,SO-2025-9545,QA
TRX-01672,ELE-SELL-1101,TOR-CAN-33,RECEIPT,40,83.65,15-May-25,PO-2025-0495,manager
TRX-01673,ELE-PES-2645,LON-UK-44,RECEIPT,145,230.61,05-May-25,PO-2025-5219,clerk
TRX-01674,LIG-ULS-6122,KAN-USA-1,ISSUE,-98,83.65,06-Mar-25,SO-2025-1892,clerk
TRX-01675,ELE-PEH-4958,DBN-SA-70,ISSUE,-96,27.58,21-Apr-25,SO-2025-9084,QA
TRX-01676,CAB-HCRP-1461,KAN-USA-1,RECEIPT,130,165.02,02-Aug-25,PO-2025-4518,clerk
TRX-01677,ELE-PES-2645,MUN-GER-49,ISSUE,-67,174.13,30-Jul-25,SO-2025-8550,admin
TRX-01678,ELE-SELL-1101,CAI-EGY-15,TRANSFER,62,361.57,14-Jun-25,TR-2025-0540,QA
TRX-01679,LIG-PLR-3427,KAN-USA-1,TRANSFER,-8,430.64,10-Apr-25,TR-2025-7862,admin
TRX-01680,ELE-PES-2645,PAR-FRA-55,ISSUE,-30,325.14,11-Jul-25,SO-2025-4097,manager
TRX-01681,CAB-PCC-4515,MOS-RUS-92,RECEIPT,81,83.65,27-Feb-25,PO-2025-5245,clerk
TRX-01682,ELE-SELL-1101,SHG-CHN-77,ISSUE,-18,325.14,18-May-25,SO-2025-6500,clerk
TRX-01683,ELE-PES-2645,TOK-JAP-886,RECEIPT,67,27.58,16-Jun-25,PO-2025-9397,admin
TRX-01684,CAB-PCH-1719,SHG-CHN-77,TRANSFER,33,135.45,09-May-25,TR-2025-5136,QA
TRX-01685,ELE-PEH-4958,TOK-JAP-886,TRANSFER,70,325.14,04-May-25,TR-2025-5896,QA
TRX-01686,ELE-PES-2645,CAI-EGY-15,RECEIPT,13,145.14,30-Apr-25,PO-2025-7341,clerk
TRX-01687,ELE-SELL-1101,MUN-GER-49,ISSUE,-52,518.05,16-Feb-25,SO-2025-4613,admin
TRX-01688,LIG-ULS-5285,LON-UK-44,ISSUE,-66,151.28,24-Apr-25,SO-2025-0883,manager
TRX-01689,ELE-PES-2645,JUA-MEX-52,RECEIPT,94,70.3,23-Mar-25,PO-2025-1816,admin
TRX-01690,CAB-SCC-8973,MUM-IN-91,ISSUE,-28,430.64,24-May-25,SO-2025-0647,QA
TRX-01691,ELE-SELL-1101,KAN-USA-1,RECEIPT,107,37.04,08-Jun-25,PO-2025-4688,clerk
TRX-01692,CAB-PCH-8909,LON-UK-44,RECEIPT,131,47.78,08-Apr-25,PO-2025-3190,clerk
TRX-01693,ELE-PES-2645,SYD-AUS-81,RECEIPT,118,151.28,28-Apr-25,PO-2025-4568,clerk
TRX-01694,ELE-SELL-1101,PAR-FRA-55,RECEIPT,110,145.14,19-Apr-25,PO-2025-7837,manager
TRX-01695,CAB-PCC-4723,PAR-FRA-55,TRANSFER,-42,165.02,21-Feb-25,TR-2025-9490,manager
TRX-01696,ELE-PES-2645,MOS-RUS-92,TRANSFER,-38,385.05,11-Jul-25,TR-2025-1170,QA
TRX-01697,LIG-HLS-6207,PAR-FRA-55,ISSUE,-51,230.61,23-Apr-25,SO-2025-1633,admin
TRX-01698,ELE-PES-2645,JUA-MEX-52,RECEIPT,59,27.58,19-Jul-25,PO-2025-5698,admin
TRX-01699,ELE-SELL-1101,CAI-EGY-15,ISSUE,-67,83.65,31-May-25,SO-2025-0923,admin
TRX-01700,CAB-PCH-7464,MOS-RUS-92,ISSUE,-91,135.45,25-Jul-25,SO-2025-3474,manager
TRX-01701,ELE-PES-2645,BNG-IN-91,ISSUE,-100,361.57,08-Jun-25,SO-2025-5154,clerk
TRX-01702,ELE-PEH-4958,TOR-CAN-33,TRANSFER,25,27.58,16-Feb-25,TR-2025-6705,QA
TRX-01703,ELE-SELL-1101,TOR-CAN-33,TRANSFER,-45,83.65,25-Mar-25,TR-2025-8768,QA
TRX-01704,LIG-VLS-7914,MUM-IN-91,RECEIPT,53,37.04,04-Jul-25,PO-2025-3568,manager
TRX-01705,ELE-PES-2645,DBN-SA-70,RECEIPT,96,27.58,14-Mar-25,PO-2025-7659,manager
TRX-01706,CAB-PCC-4515,JUA-MEX-52,TRANSFER,12,47.78,14-May-25,TR-2025-1511,clerk
TRX-01707,ELE-SELL-1101,LON-UK-44,ISSUE,-38,151.28,13-May-25,SO-2025-5778,clerk
TRX-01708,ELE-PES-2645,SYD-AUS-81,RECEIPT,36,447.51,12-Mar-25,PO-2025-4970,manager
TRX-01709,CAB-SCS-9865,PAR-FRA-55,ISSUE,-45,325.14,04-Mar-25,SO-2025-1097,QA
TRX-01710,ELE-PEH-4958,SYD-AUS-81,RECEIPT,84,230.61,05-Apr-25,PO-2025-2015,clerk
TRX-01711,ELE-PES-2645,LON-UK-44,TRANSFER,19,230.61,05-Jun-25,TR-2025-3444,clerk
TRX-01712,CAB-PCH-1719,MOS-RUS-92,TRANSFER,-63,518.05,05-Mar-25,TR-2025-7300,QA
TRX-01713,ELE-SELL-1101,SHG-CHN-77,TRANSFER,-33,325.14,28-Jun-25,TR-2025-6356,clerk
TRX-01714,ELE-PES-2645,JUA-MEX-52,TRANSFER,60,463.47,13-Mar-25,TR-2025-7651,QA
TRX-01715,CAB-SCH-9306,MUM-IN-91,RECEIPT,113,518.05,02-May-25,PO-2025-6395,admin
TRX-01716,ELE-SELL-1101,BNG-IN-91,RECEIPT,99,27.58,24-Feb-25,PO-2025-4874,clerk
TRX-01717,ELE-PES-2645,CAI-EGY-15,RECEIPT,77,27.58,01-Jun-25,PO-2025-1794,clerk
TRX-01718,LIG-ULS-5222,DBN-SA-70,TRANSFER,28,83.65,29-Jul-25,TR-2025-9559,admin
TRX-01719,ELE-SELL-1101,CAI-EGY-15,TRANSFER,-21,447.51,17-Jun-25,TR-2025-3231,QA
TRX-01720,CAB-PCH-8909,LON-UK-44,TRANSFER,33,83.65,28-Jun-25,TR-2025-9637,clerk
TRX-01721,ELE-PES-2645,HYD-IN-91,RECEIPT,100,385.05,15-Apr-25,PO-2025-5019,admin
TRX-01722,ELE-PEH-4958,SHG-CHN-77,RECEIPT,115,463.47,05-Jun-25,PO-2025-5886,QA
TRX-01723,ELE-SELL-1101,KAN-USA-1,RECEIPT,103,83.65,28-Mar-25,PO-2025-4482,clerk
TRX-01724,CAB-HCRP-1461,LON-UK-44,RECEIPT,87,463.47,18-Jun-25,PO-2025-8377,manager
TRX-01725,ELE-PES-2645,HYD-IN-91,ISSUE,-85,165.02,09-Aug-25,SO-2025-8279,admin
TRX-01726,LIG-HLR-7050,MUM-IN-91,ISSUE,-49,27.58,09-May-25,SO-2025-3800,QA
TRX-01727,ELE-SELL-1101,PAR-FRA-55,TRANSFER,36,83.65,30-Apr-25,TR-2025-3320,manager
TRX-01728,ELE-PES-2645,KAN-USA-1,RECEIPT,57,151.28,14-May-25,PO-2025-6776,QA
TRX-01729,CAB-SCLL-8561,SYD-AUS-81,TRANSFER,-47,385.05,26-Feb-25,TR-2025-2461,manager
TRX-01730,ELE-SELL-1101,DBN-SA-70,TRANSFER,14,230.61,31-Jul-25,TR-2025-9024,manager
TRX-01731,CAB-PCH-7464,BNG-IN-91,ISSUE,-60,83.65,01-Apr-25,SO-2025-1179,admin
TRX-01732,ELE-PES-2645,TOK-JAP-886,RECEIPT,85,174.13,05-May-25,PO-2025-1392,admin
TRX-01733,ELE-SELL-1101,DBN-SA-70,RECEIPT,80,85.75,24-Feb-25,PO-2025-6871,manager
TRX-01734,LIG-PLR-3623,TOK-JAP-886,ISSUE,-5,230.61,27-Feb-25,SO-2025-8474,admin
TRX-01735,ELE-PES-2645,MUN-GER-49,TRANSFER,-49,47.78,25-Mar-25,TR-2025-5695,QA
TRX-01736,CAB-PCC-3927,SHG-CHN-77,RECEIPT,76,430.64,25-Feb-25,PO-2025-3731,clerk
TRX-01737,ELE-SELL-1101,TOR-CAN-33,TRANSFER,-22,385.05,11-May-25,TR-2025-0483,QA
TRX-01738,ELE-PES-2645,TOR-CAN-33,ISSUE,-99,83.65,16-Apr-25,SO-2025-1290,manager
TRX-01739,ELE-PEH-4958,PAR-FRA-55,TRANSFER,21,361.57,13-Feb-25,TR-2025-5481,QA
TRX-01740,ELE-SELL-1101,SHG-CHN-77,TRANSFER,-25,151.28,06-Mar-25,TR-2025-8388,manager
TRX-01741,LIG-HLS-1447,TOK-JAP-886,ISSUE,-99,518.05,15-Mar-25,SO-2025-2514,QA
TRX-01742,ELE-PES-2645,SYD-AUS-81,RECEIPT,111,325.14,04-Jul-25,PO-2025-9913,QA
TRX-01743,ELE-PER-6577,MUM-IN-91,RECEIPT,37,145.14,18-Apr-25,PO-2025-0122,admin
TRX-01744,ELE-SELL-1101,MUN-GER-49,ISSUE,-82,325.14,03-Aug-25,SO-2025-8787,manager
TRX-01745,CAB-PCH-1719,CAI-EGY-15,RECEIPT,107,165.02,30-Jun-25,PO-2025-8720,manager
TRX-01746,ELE-PES-2645,HYD-IN-91,ISSUE,-13,135.45,30-May-25,SO-2025-4332,clerk
TRX-01747,LIG-SLS-6739,CAI-EGY-15,TRANSFER,-61,135.45,19-Jun-25,TR-2025-9032,QA
TRX-01748,ELE-SELL-1101,KAN-USA-1,TRANSFER,-20,583.41,07-Mar-25,TR-2025-8910,QA
TRX-01749,CAB-PCC-4723,BNG-IN-91,ISSUE,-88,230.61,14-Feb-25,SO-2025-0871,clerk
TRX-01750,ELE-PES-2645,PAR-FRA-55,ISSUE,-71,230.61,23-Apr-25,SO-2025-6171,manager
TRX-01751,ELE-PEH-4958,KAN-USA-1,ISSUE,-91,447.51,07-Apr-25,SO-2025-7015,QA
TRX-01752,CAB-PCH-7464,BNG-IN-91,RECEIPT,147,145.14,21-May-25,PO-2025-3884,clerk
TRX-01753,ELE-SELL-1101,JUA-MEX-52,ISSUE,-92,145.14,15-Apr-25,SO-2025-8510,clerk
TRX-01754,ELE-PES-2645,LON-UK-44,ISSUE,-47,430.64,17-Apr-25,SO-2025-0888,clerk
TRX-01755,LIG-ULRP-1925,BNG-IN-91,RECEIPT,39,361.57,14-Apr-25,PO-2025-7861,QA
TRX-01756,ELE-SELL-1101,DBN-SA-70,TRANSFER,-25,518.05,30-Mar-25,TR-2025-0131,manager
TRX-01757,CAB-PCC-4515,BNG-IN-91,ISSUE,-13,27.58,02-Aug-25,SO-2025-4582,manager
TRX-01758,ELE-PES-2645,CAI-EGY-15,RECEIPT,82,385.05,05-Mar-25,PO-2025-7992,clerk
TRX-01759,ELE-SELL-1101,SHG-CHN-77,TRANSFER,-15,27.58,22-Feb-25,TR-2025-0207,clerk
TRX-01760,ELE-PEH-4958,SYD-AUS-81,ISSUE,-100,85.75,28-Jun-25,SO-2025-1997,manager
TRX-01761,CAB-SCCM-4572,JUA-MEX-52,TRANSFER,-41,135.45,03-Mar-25,TR-2025-4403,clerk
TRX-01762,ELE-PES-2645,MUM-IN-91,ISSUE,-51,174.13,18-Jun-25,SO-2025-7786,clerk
TRX-01763,ELE-SELL-1101,MOS-RUS-92,ISSUE,-62,70.3,03-Aug-25,SO-2025-7599,manager
TRX-01764,LIG-HLS-6207,SYD-AUS-81,ISSUE,-88,463.47,16-Jul-25,SO-2025-4336,QA
TRX-01765,ELE-PES-2645,CAI-EGY-15,ISSUE,-26,583.41,27-Jun-25,SO-2025-9547,clerk
TRX-01766,CAB-PCH-8909,SHG-CHN-77,TRANSFER,-69,463.47,14-Apr-25,TR-2025-0206,QA
TRX-01767,ELE-SELL-1101,SHG-CHN-77,ISSUE,-98,230.61,13-Jun-25,SO-2025-3760,clerk
TRX-01768,ELE-PES-2645,MOS-RUS-92,RECEIPT,142,27.58,02-May-25,PO-2025-6801,clerk
TRX-01769,CAB-HCRP-1461,SHG-CHN-77,RECEIPT,73,447.51,08-Jun-25,PO-2025-8021,clerk
TRX-01770,ELE-PES-2645,KAN-USA-1,ISSUE,-25,85.75,20-Jun-25,SO-2025-7706,admin
TRX-01771,ELE-SELL-1101,MUM-IN-91,TRANSFER,-45,174.13,07-Mar-25,TR-2025-8795,QA
TRX-01772,LIG-ULS-5285,SYD-AUS-81,RECEIPT,35,583.41,16-Jul-25,PO-2025-8899,QA
TRX-01773,ELE-PES-2645,SYD-AUS-81,ISSUE,-73,230.61,26-Jun-25,SO-2025-1631,clerk
TRX-01774,ELE-DEH-2427,PAR-FRA-55,RECEIPT,89,230.61,01-May-25,PO-2025-5455,manager
TRX-01775,ELE-SELL-1101,MUN-GER-49,RECEIPT,82,27.58,06-Mar-25,PO-2025-6775,clerk
TRX-01776,CAB-PCH-7464,JUA-MEX-52,RECEIPT,121,135.45,03-Apr-25,PO-2025-5005,admin
TRX-01777,ELE-PES-2645,KAN-USA-1,TRANSFER,56,385.05,13-Jun-25,TR-2025-9969,clerk
TRX-01778,ELE-SELL-1101,JUA-MEX-52,RECEIPT,84,361.57,24-May-25,PO-2025-2401,admin
TRX-01779,CAB-PCH-7464,KAN-USA-1,TRANSFER,30,174.13,14-Jul-25,TR-2025-7166,clerk
TRX-01780,ELE-HEH-1720,SYD-AUS-81,ISSUE,-57,27.58,22-Mar-25,SO-2025-4709,QA
TRX-01781,LIG-ULRP-1925,DBN-SA-70,ISSUE,-24,385.05,05-Aug-25,SO-2025-0642,clerk
TRX-01782,CAB-SCS-3360,LON-UK-44,ISSUE,-89,583.41,09-May-25,SO-2025-2570,QA
TRX-01783,ELE-PES-2645,CAI-EGY-15,TRANSFER,-12,325.14,11-Jul-25,TR-2025-2122,manager
TRX-01784,LIG-HLC-2172,MUN-GER-49,ISSUE,-27,70.3,30-Jul-25,SO-2025-4398,manager
TRX-01785,CAB-DCCM-8680,SYD-AUS-81,RECEIPT,68,83.65,08-Aug-25,PO-2025-3349,clerk
TRX-01786,LIG-SLR-2740,TOK-JAP-886,ISSUE,-58,151.28,28-May-25,SO-2025-2469,clerk
TRX-01787,ELE-UER-3248,SHG-CHN-77,TRANSFER,13,230.61,03-Aug-25,TR-2025-6993,manager
TRX-01788,CAB-VCS-9964,PAR-FRA-55,ISSUE,-42,70.3,28-Apr-25,SO-2025-9763,admin
TRX-01789,ELE-SELL-1101,MUM-IN-91,RECEIPT,149,85.75,21-Jun-25,PO-2025-0208,manager
TRX-01790,CAB-HCRP-1461,CAI-EGY-15,ISSUE,-10,70.3,09-Mar-25,SO-2025-0373,manager
TRX-01791,ELE-EES-3318,TOR-CAN-33,RECEIPT,87,83.65,05-May-25,PO-2025-8303,admin
TRX-01792,LIG-VLC-9957,MUM-IN-91,RECEIPT,24,583.41,05-Mar-25,PO-2025-1715,manager
TRX-01793,CAB-SCC-9497,MUM-IN-91,RECEIPT,90,430.64,19-Feb-25,PO-2025-3551,manager
TRX-01794,ELE-SEC-5371,MUM-IN-91,RECEIPT,147,230.61,26-Mar-25,PO-2025-4645,admin
TRX-01795,LIG-PLR-3471,KAN-USA-1,ISSUE,-56,70.3,22-Jun-25,SO-2025-0225,admin
TRX-01796,ELE-HEC-4584,JUA-MEX-52,RECEIPT,13,447.51,16-May-25,PO-2025-4640,QA
TRX-01797,LIG-HLCM-9594,MOS-RUS-92,RECEIPT,134,230.61,18-Feb-25,PO-2025-6587,clerk
TRX-01798,CAB-ECH-7009,SHG-CHN-77,TRANSFER,-69,37.04,17-Jun-25,TR-2025-1550,QA
TRX-01799,ELE-VEC-9675,MOS-RUS-92,RECEIPT,65,361.57,08-Jun-25,PO-2025-9233,admin
TRX-01800,CAB-UCC-8252,TOR-CAN-33,RECEIPT,61,165.02,05-Jun-25,PO-2025-6157,manager
TRX-01801,ELE-HES-5663,LON-UK-44,RECEIPT,137,518.05,29-Mar-25,PO-2025-4700,admin
TRX-01802,CAB-PCC-4723,BNG-IN-91,ISSUE,-79,583.41,12-Jul-25,SO-2025-6509,manager
TRX-01803,LIG-HLS-1447,LON-UK-44,RECEIPT,22,447.51,08-Jul-25,PO-2025-0167,QA
TRX-01804,CAB-DCH-5941,KAN-USA-1,TRANSFER,34,385.05,14-May-25,TR-2025-0313,QA
TRX-01805,ELE-PELL-5398,DBN-SA-70,RECEIPT,149,325.14,12-Mar-25,PO-2025-3824,QA
TRX-01806,ELE-UER-8458,SHG-CHN-77,RECEIPT,97,174.13,28-Feb-25,PO-2025-3805,manager
TRX-01807,ELE-HEC-2111,KAN-USA-1,RECEIPT,24,361.57,22-Apr-25,PO-2025-9884,clerk
TRX-01808,LIG-ULS-5844,HYD-IN-91,RECEIPT,94,361.57,04-Jun-25,PO-2025-9434,clerk
TRX-01809,ELE-UEC-8893,PAR-FRA-55,ISSUE,-37,230.61,13-Apr-25,SO-2025-5376,clerk
TRX-01810,ELE-PER-7223,PAR-FRA-55,TRANSFER,-29,430.64,18-Apr-25,TR-2025-0738,admin
TRX-01811,CAB-PCH-1719,BNG-IN-91,ISSUE,-70,85.75,27-Jun-25,SO-2025-7164,admin
TRX-01812,ELE-UES-1107,JUA-MEX-52,ISSUE,-56,145.14,21-Mar-25,SO-2025-8451,manager
TRX-01813,ELE-PER-4151,MUM-IN-91,TRANSFER,-39,430.64,22-Jul-25,TR-2025-4554,admin
TRX-01814,LIG-SLS-8587,MOS-RUS-92,TRANSFER,-51,70.3,18-Jun-25,TR-2025-5512,manager
TRX-01815,CAB-HCLL-1597,MUM-IN-91,RECEIPT,109,135.45,26-Mar-25,PO-2025-8879,QA
TRX-01816,ELE-PEH-4958,MOS-RUS-92,TRANSFER,8,135.45,08-Mar-25,TR-2025-8202,manager
TRX-01817,LIG-DLS-9851,MUN-GER-49,RECEIPT,101,85.75,21-Apr-25,PO-2025-3434,admin
TRX-01818,CAB-SCS-7166,KAN-USA-1,TRANSFER,-58,230.61,27-Feb-25,TR-2025-5883,QA
TRX-01819,ELE-HEC-9767,BNG-IN-91,TRANSFER,65,230.61,09-Jun-25,TR-2025-6495,QA
TRX-01820,LIG-HLS-7307,MOS-RUS-92,TRANSFER,-65,583.41,04-Mar-25,TR-2025-4203,manager
TRX-01821,ELE-HELL-2285,MUN-GER-49,RECEIPT,30,325.14,06-Apr-25,PO-2025-2873,clerk
TRX-01822,CAB-UCH-4919,MOS-RUS-92,ISSUE,-67,230.61,26-Apr-25,SO-2025-1182,admin
TRX-01823,ELE-SES-6213,BNG-IN-91,ISSUE,-89,165.02,25-May-25,SO-2025-0097,admin
TRX-01824,ELE-PEH-2480,MUN-GER-49,ISSUE,-11,135.45,03-Mar-25,SO-2025-3337,clerk
TRX-01825,ELE-SEC-1497,HYD-IN-91,RECEIPT,27,85.75,24-Jul-25,PO-2025-3126,admin
TRX-01826,CAB-PCS-5789,TOK-JAP-886,ISSUE,-30,447.51,18-Jul-25,SO-2025-8021,clerk
TRX-01827,ELE-VER-6345,SYD-AUS-81,TRANSFER,26,361.57,20-May-25,TR-2025-2743,clerk
TRX-01828,LIG-HLS-2350,SYD-AUS-81,TRANSFER,-68,83.65,22-Feb-25,TR-2025-7744,QA
TRX-01829,LIG-ELC-1668,CAI-EGY-15,TRANSFER,-7,83.65,14-May-25,TR-2025-8944,QA
TRX-01830,CAB-PCC-3927,TOR-CAN-33,TRANSFER,-13,145.14,27-Jul-25,TR-2025-0802,manager
TRX-01831,CAB-ECH-2756,MOS-RUS-92,TRANSFER,-69,430.64,08-May-25,TR-2025-3465,QA
TRX-01832,ELE-EECM-5473,JUA-MEX-52,RECEIPT,31,27.58,18-Mar-25,PO-2025-5814,clerk
TRX-01833,LIG-ULS-6122,MUN-GER-49,ISSUE,-84,361.57,14-Feb-25,SO-2025-6598,manager
TRX-01834,ELE-EEC-1594,TOK-JAP-886,RECEIPT,90,430.64,30-Jun-25,PO-2025-8367,admin
TRX-01835,ELE-HER-3175,MUN-GER-49,RECEIPT,92,145.14,26-Jun-25,PO-2025-9171,clerk
TRX-01836,ELE-PES-8672,MOS-RUS-92,ISSUE,-57,85.75,12-Feb-25,SO-2025-8192,manager
TRX-01837,CAB-VCS-3801,CAI-EGY-15,ISSUE,-56,85.75,10-Aug-25,SO-2025-3395,QA
TRX-01838,ELE-EES-6712,TOR-CAN-33,ISSUE,-95,518.05,17-Jul-25,SO-2025-8229,clerk
TRX-01839,ELE-DEH-2427,JUA-MEX-52,TRANSFER,-27,230.61,07-Apr-25,TR-2025-2444,manager
TRX-01840,LIG-DLC-8595,MOS-RUS-92,RECEIPT,37,447.51,09-Jun-25,PO-2025-8822,admin
TRX-01841,LIG-VLS-7914,DBN-SA-70,RECEIPT,141,85.75,09-May-25,PO-2025-3639,clerk
